Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,AvgPricePerRoom,LotArea_Efficiency,HouseAge,YearsSinceRemod,AvgBldgTypePrice
444,120.0,RL,53.0,3922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5.0,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,TA,Y,144,16.0,0,0,0.0,0,None,None,None,0,6,2007,New,Partial,172500,28750.0,0.0015298317185109638,18,0,185109.94845360826
445,60.0,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,Y,SBrkr,933,975,0,1908,1,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,TA,Y,144,133.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,210000,26250.0,0.0009142857142857143,30,13,195814.3010989011
446,20.0,RL,73.0,9855,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5.0,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1436,1436,GasA,Fa,Y,SBrkr,1689,0,0,1689,0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,TA,Y,0,0.0,0,0,0.0,0,None,MnPrv,None,0,11,2009,COD,Normal,127500,18214.285714285714,0.0007102993404363268,68,53,195814.3010989011
448,60.0,RL,69.0,11214,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,930,930,GasA,Gd,Y,SBrkr,956,930,0,1886,0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,89,0.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Normal,199900,19990.0,0.0008917424647761727,26,7,195814.3010989011
449,50.0,RM,50.0,8600,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6.0,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,780,780,GasA,TA,Y,SBrkr,780,596,0,1376,0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1,198,TA,TA,N,0,0.0,0,0,0.0,0,None,None,None,0,6,2006,WD,Normal,119500,17071.428571428572,0.0008139534883720931,87,56,195814.3010989011
450,50.0,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7.0,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,0,318,649,GasA,Ex,Y,SBrkr,679,504,0,1183,0,0.0,1,1,2,1,TA,6,Typ,0,None,Detchd,1981.0,Unf,1,308,TA,TA,Y,0,175.04999999999995,0,0,0.0,0,None,None,None,0,6,2007,WD,Normal,120000,20000.0,0.001,76,5,195814.3010989011
451,30.0,RM,70.0,5684,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8.0,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,FuseA,813,0,0,813,0,0.0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1932.0,Unf,1,270,Fa,Fa,N,0,113.0,0,0,0.0,0,None,None,None,0,6,2006,WD,Normal,110000,22000.0,0.0008796622097114708,94,1,195814.3010989011
452,20.0,RL,62.0,70761,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5.0,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,GasA,TA,Y,SBrkr,1533,0,0,1533,1,0.0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,200,54.0,0,0,0.0,0,None,None,None,0,12,2006,WD,Normal,280000,56000.0,7.066039202385495e-05,49,31,195814.3010989011
453,60.0,RL,69.0,9303,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5.0,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,888,868,0,1756,1,0.0,2,1,3,1,TA,7,Typ,0,None,Attchd,1996.0,Fin,2,422,TA,TA,Y,144,122.0,0,0,0.0,0,None,None,None,0,7,2007,WD,Normal,204000,29142.85714285714,0.0007524454477050414,28,10,195814.3010989011
454,60.0,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,786,804,0,1590,0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2008.0,RFn,2,676,TA,TA,Y,0,30.0,0,0,0.0,0,None,None,None,0,6,2009,WD,Normal,210000,35000.0,0.0006666666666666666,16,1,195814.3010989011
455,90.0,RL,63.0,9297,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5.0,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,2,0.0,2,0,4,2,TA,8,Typ,0,None,Detchd,1976.0,Unf,2,560,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Family,188000,23500.0,0.0008604926320318382,48,30,132796.58333333334
456,20.0,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6.0,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,1242,0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2,528,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,9,2007,WD,Normal,175500,29250.0,0.000625,51,34,195814.3010989011
458,20.0,RL,69.0,53227,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6.0,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,GasA,Ex,Y,SBrkr,1663,0,0,1663,1,0.0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,224,137.0,0,0,0.0,0,None,None,None,0,3,2008,WD,Normal,256000,42666.666666666664,0.00011272474496026452,70,14,195814.3010989011
459,70.0,RM,69.0,5100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7.0,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,833,833,0,1666,0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,192,63.0,0,0,0.0,0,None,MnPrv,None,0,6,2008,WD,Normal,161000,23000.0,0.0013725490196078432,99,12,195814.3010989011
461,60.0,FV,75.0,8004,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5.0,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,0,288,832,GasA,Ex,Y,SBrkr,832,1103,0,1935,1,0.0,2,1,3,1,TA,8,Typ,0,None,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0,150.0,0,0,0.0,0,None,None,None,0,12,2009,New,Partial,263435,32929.375,0.0009995002498750624,15,0,195814.3010989011
464,70.0,RL,74.0,11988,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7.0,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,0,389,715,GasA,Fa,Y,FuseA,849,811,0,1660,0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,8,2008,WD,Normal,188700,31450.0,0.0005005005005005005,90,13,195814.3010989011
465,20.0,RL,60.0,8430,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5.0,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0.0,2,0,3,1,TA,5,Typ,0,None,None,1978.0,None,0,0,None,None,Y,0,0.0,0,0,0.0,0,None,None,None,0,8,2009,WD,Normal,124000,24800.0,0.0005931198102016608,46,31,195814.3010989011
466,120.0,RM,69.0,3072,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5.0,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1375,1375,GasA,Ex,Y,SBrkr,1414,0,0,1414,0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,144,20.0,0,0,0.0,0,None,None,None,0,5,2006,WD,Normal,178740,29790.0,0.001953125,20,2,185109.94845360826
467,20.0,RL,85.0,10628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,1277,0,0,1277,1,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2,526,TA,TA,Y,0,0.0,0,0,160.0,0,None,GdWo,None,0,4,2007,WD,Normal,167000,33400.0,0.0004704554008280015,54,37,195814.3010989011
468,70.0,RL,79.0,9480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7.0,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SBrkr,888,756,0,1644,0,0.0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,312,TA,TA,Y,168,0.0,0,0,0.0,0,None,None,None,0,6,2007,WD,Normal,146500,20928.571428571428,0.0007383966244725738,82,12,195814.3010989011
469,20.0,RL,98.0,11428,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1626,1626,GasA,Ex,Y,SBrkr,1634,0,0,1634,0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,866,TA,TA,Y,0,44.0,0,0,0.0,0,None,None,None,0,5,2007,WD,Normal,250000,35714.28571428572,0.0006125306265313265,18,1,195814.3010989011
470,60.0,RL,76.0,9291,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5.0,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,0,406,832,GasA,Ex,Y,SBrkr,832,878,0,1710,0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993.0,RFn,2,506,TA,TA,Y,144,70.0,0,0,0.0,0,None,None,None,0,6,2008,WD,Normal,187000,26714.285714285714,0.0007534172855451513,31,15,195814.3010989011
472,60.0,RL,92.0,11952,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6.0,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,TA,Y,SBrkr,1161,808,0,1969,0,0.0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977.0,RFn,2,534,TA,TA,Y,0,0.0,0,0,160.0,0,None,None,None,0,11,2007,WD,Normal,190000,23750.0,0.0006693440428380187,47,30,195814.3010989011
473,160.0,RM,35.95,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,0,88,547,GasA,Ex,Y,SBrkr,1072,0,0,1072,1,0.0,1,0,2,1,TA,5,Typ,0,None,Basment,2005.0,RFn,2,525,TA,TA,Y,0,28.0,0,0,0.0,0,None,None,None,0,6,2008,WD,Normal,148000,29600.0,0.0013605442176870747,19,3,185109.94845360826
474,20.0,RL,104.0,14977,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350,Unf,0,626,1976,GasA,Ex,Y,SBrkr,1976,0,0,1976,1,0.0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,2006.0,RFn,3,908,TA,TA,Y,250,63.0,0,0,0.0,0,None,None,None,0,7,2007,New,Partial,440000,62857.142857142855,0.0004673833210923416,18,0,195814.3010989011
475,120.0,RL,41.0,5330,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5.0,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,Unf,0,298,1494,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0.0,2,0,2,1,Ex,6,Typ,0,None,Attchd,2000.0,RFn,2,499,TA,TA,Y,96,48.0,0,0,0.0,0,None,None,None,0,8,2007,WD,Normal,251000,41833.333333333336,0.001125703564727955,24,7,185109.94845360826
476,20.0,RL,80.0,8480,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6.0,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,0,340,970,GasA,TA,Y,SBrkr,970,0,0,970,1,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1996.0,Unf,2,624,TA,TA,Y,0,24.0,0,0,160.0,0,None,None,None,0,7,2007,WD,Normal,132500,26500.0,0.0005896226415094339,61,44,195814.3010989011
477,20.0,RL,75.0,13125,Pave,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5.0,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,GasA,Ex,Y,SBrkr,1493,0,0,1493,1,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,2,508,TA,TA,Y,140,39.0,0,0,0.0,0,None,None,None,0,4,2008,WD,Normal,208900,29842.85714285714,0.0005333333333333334,27,10,195814.3010989011
478,60.0,RL,104.0,13693,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5.0,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,2153,2153,GasA,Ex,Y,SBrkr,2069,574,0,2643,0,0.0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,694,TA,TA,Y,414,84.0,0,0,0.0,0,None,None,None,0,3,2007,WD,Normal,380000,42222.22222222222,0.000657270138026729,18,1,195814.3010989011
479,20.0,RL,79.0,10637,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5.0,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,0,417,1705,GasA,Ex,Y,SBrkr,1718,0,0,1718,1,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,826,TA,TA,Y,208,44.0,0,0,0.0,0,None,None,None,0,9,2009,WD,Normal,297000,42428.57142857143,0.000658080285794867,17,1,195814.3010989011
480,30.0,RM,50.0,5925,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7.0,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,168,Unf,0,739,907,GasA,TA,Y,SBrkr,1131,0,0,1131,0,0.0,1,0,2,1,TA,7,Typ,0,None,Detchd,1995.0,Unf,2,672,TA,TA,Y,0,72.0,0,0,0.0,0,None,MnPrv,None,0,3,2007,WD,Alloca,89471,12781.57142857143,0.001181434599156118,87,7,195814.3010989011
481,20.0,RL,98.0,16033,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5.0,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,0,572,1833,GasA,Ex,Y,SBrkr,1850,0,0,1850,1,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,3,772,TA,TA,Y,519,112.0,0,0,0.0,0,None,None,None,0,3,2006,WD,Normal,326000,40750.0,0.0004989708725753134,20,1,195814.3010989011
482,20.0,RL,72.0,11846,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5.0,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,GasA,Ex,Y,SBrkr,1792,0,0,1792,1,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003.0,Fin,3,874,TA,TA,Y,206,49.0,0,0,0.0,0,None,None,None,0,8,2006,WD,Normal,374000,62333.333333333336,0.0005065000844166807,21,2,195814.3010989011
483,70.0,RM,50.0,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8.0,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299,Unf,0,611,910,GasA,Ex,Y,SBrkr,916,910,0,1826,1,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1,164,Fa,Fa,Y,0,0.0,0,0,0.0,0,None,None,None,0,6,2009,WD,Normal,155000,22142.85714285714,0.0028,109,4,195814.3010989011
484,120.0,RM,35.95,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5.0,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897,Unf,0,319,1216,GasA,Ex,Y,SBrkr,1216,0,0,1216,1,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Unf,2,402,TA,TA,Y,0,125.0,0,0,0.0,0,None,None,None,0,5,2006,WD,Normal,164000,32800.0,0.0011111111111111111,26,8,136797.56097560975
485,20.0,RL,69.0,7758,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7.0,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588,Unf,0,411,999,GasA,Gd,Y,SBrkr,999,0,0,999,1,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1963.0,Unf,1,264,TA,TA,Y,0,132.0,0,0,0.0,0,None,None,None,0,3,2007,WD,Normal,132500,22083.333333333332,0.0007733952049497294,62,6,195814.3010989011
487,20.0,RL,79.0,10289,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,0,237,1073,GasA,TA,Y,SBrkr,1073,0,0,1073,1,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1965.0,RFn,2,515,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,6,2007,WD,Normal,156000,26000.0,0.0005831470502478375,59,42,195814.3010989011
488,20.0,RL,70.0,12243,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6.0,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,Unf,0,486,1484,GasA,Gd,Y,SBrkr,1484,0,0,1484,0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2,487,TA,TA,Y,224,0.0,0,0,160.0,0,None,None,None,0,2,2007,WD,Normal,175000,25000.0,0.0005717552887364208,53,36,195814.3010989011
489,160.0,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4.0,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,Unf,0,290,954,GasA,TA,N,FuseA,1766,648,0,2414,0,0.0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2,520,TA,Fa,N,142,0.0,0,0,0.0,0,None,None,None,0,5,2006,ConLD,Normal,160000,16000.0,0.000925925925925926,124,36,124247.36842105263
490,160.0,RM,35.95,1526,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8.0,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,Unf,0,115,630,GasA,TA,Y,SBrkr,630,0,0,630,1,0.0,1,0,1,1,Gd,3,Typ,0,None,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,5,2009,WD,Normal,86000,28666.666666666668,0.001965923984272608,54,7,136797.56097560975
491,160.0,RM,69.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6.0,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,264,264,GasA,TA,Y,SBrkr,616,688,0,1304,0,0.0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1,336,TA,TA,Y,141,24.0,0,0,0.0,0,None,None,None,0,6,2008,WD,Normal,115000,28750.0,0.00150093808630394,48,32,185109.94845360826
493,60.0,RL,104.0,15578,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Gd,Y,SBrkr,728,728,0,1456,0,0.0,2,1,3,1,TA,8,Typ,0,None,Attchd,2006.0,RFn,2,429,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,5,2006,New,Partial,172785,21598.125,0.0005135447425856978,18,0,195814.3010989011
498,50.0,RL,60.0,9120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6.0,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,0,697,1026,GasA,Ex,Y,SBrkr,1133,687,0,1820,1,0.0,2,0,4,1,TA,8,Typ,0,None,Detchd,1925.0,Unf,1,240,TA,TA,N,0,100.0,0,0,0.0,0,None,GdPrv,None,0,6,2008,WD,Normal,184000,23000.0,0.0008771929824561404,99,58,195814.3010989011
499,20.0,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7.0,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,0,414,864,GasA,Ex,Y,SBrkr,899,0,0,899,0,0.0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1967.0,Fin,1,288,TA,TA,Y,64,0.0,0,0,0.0,0,None,MnPrv,None,0,6,2009,WD,Normal,130000,26000.0,0.000641025641025641,57,5,195814.3010989011
501,160.0,RM,35.95,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5.0,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,0,316,672,GasA,TA,Y,SBrkr,672,546,0,1218,0,0.0,1,1,3,1,TA,7,Typ,0,None,Detchd,1973.0,Unf,1,264,TA,TA,Y,144,28.0,0,0,0.0,0,None,None,None,0,5,2007,WD,Normal,113000,16142.857142857143,0.003703703703703704,51,34,136797.56097560975
